-1735.13
-1737.72
-1749.16
-1754.96
-1742.69
-1743.04
-1721.97
-1733.71
-1755.47
-1730.66
-1741.16
-1763.89
-1735.59
-1737.37
-1725.58
-1746.93
-1734.48
-1761.95
-1751.83
-1725.01
-1730.95
-1746.32
-1750.14
-1751.88
-1748.1
-1729.76
-1737.81
-1752.91
-1738.44
-1742.97
-1737.31
-1768.68
-1740.95
-1736.79
-1723.89
-1746.12
-1755.73
-1737.92
-1763.32
-1733.36
-1742.33
-1725.15
-1757.08
-1746.81
-1739.07
-1741.51
-1728.45
-1742.98
-1739.04
-1762.93
-1752.01
-1727.67
-1736.26
-1745.72
-1728.23
-1738.92
-1735.6
-1741.1
-1745.33
-1741.15
-1737.1
-1754.3
-1735.64
-1728.05
-1763.01
-1742.51
-1750.31
-1732.01
-1741.2
-1751.65
-1724.18
-1746.79
-1737.0
-1735.67
-1733.61
-1751.9
-1747.15
-1727.76
-1730.2
-1748.65
-1750.7
-1735.06
-1744.19
-1737.87
-1745.66
-1731.19
-1761.82
-1727.71
-1720.5
-1740.65
-1755.29
-1708.07
-1742.55
-1741.45
-1741.34
-1737.5
-1754.45
-1734.35
-1743.8
-1743.68
