-2789.62
-2815.55
-2819.15
-2825.45
-2823.13
-2790.21
-2822.59
-2818.92
-2814.34
-2809.2
-2811.53
-2819.0
-2786.62
-2811.41
-2820.96
-2805.74
-2822.82
-2821.55
-2810.39
-2827.72
-2817.64
-2811.13
-2812.85
-2798.6
-2816.73
-2825.48
-2808.71
-2830.71
-2803.26
-2794.09
-2823.58
-2818.2
-2813.3
-2806.63
-2817.56
-2814.69
-2809.2
-2814.78
-2795.18
-2819.63
-2807.8
-2795.05
-2812.2
-2805.8
-2806.64
-2809.24
-2811.77
-2810.65
-2811.17
-2815.96
-2817.38
-2808.91
-2813.25
-2806.47
-2822.22
-2817.74
-2817.16
-2801.81
-2809.58
-2828.62
-2815.88
-2810.29
-2821.42
-2824.23
-2815.71
-2788.95
-2806.4
-2810.75
-2817.9
-2810.96
-2809.35
-2820.85
-2810.3
-2819.32
-2807.94
-2811.28
-2804.54
-2815.45
-2821.56
-2813.77
-2826.36
-2811.33
-2802.16
-2815.28
-2817.35
-2824.99
-2799.96
-2826.6
-2807.55
-2786.05
-2814.95
-2812.41
-2810.28
-2812.85
-2808.56
-2803.27
-2821.05
-2822.55
-2826.47
-2819.59
