22.55855238128295, 44.21130011020536, 43.30390011604068, 29.43597763381271, 61.81564996109019, 67.16216616111133, 66.96362340395213
22.456161998277896, 44.21010313820117, 43.27914623845888, 29.441629442460087, 61.743825492295606, 67.15671897786947, 67.42920587878693
22.243783394338354, 44.02411826379045, 44.009548229030024, 29.918648558929128, 61.277059998238514, 70.04045742498704, 68.4967897983393
22.26393513991715, 44.38024180883059, 43.83528353608424, 29.868815819816085, 61.957337993869025, 68.92560068616119, 69.00424111516767
22.216009195490365, 44.255827889729254, 43.8078090731474, 30.023999103652166, 61.580654264099415, 68.64156372111178, 68.36104644892971
23.3542215071338, 44.304977134019964, 43.8867052862333, 29.611256634944773, 63.11890770569007, 69.05756221233423, 67.96269901044532
22.37976770207523, 44.39103010681254, 43.747616241014846, 29.977658935771256, 62.18136669078499, 70.93372556355224, 68.64422890005343
22.37557636418888, 44.72022466426461, 44.06077699250809, 29.666898681543014, 62.77954691229716, 70.93720789729645, 68.57747838318451
22.099769044538334, 43.7561513046986, 44.00624758939352, 30.385274822571773, 60.97858869471608, 67.66408495305188, 69.31523203208083
22.648962406495414, 44.292988877875615, 44.8168663083271, 29.62038095990472, 62.22886027406395, 71.43943287976855, 69.76959127508252
22.2816708550309, 44.327709454179306, 43.44085010875074, 29.826186369619048, 61.84638785615917, 68.34329020162188, 67.91154800185039
22.37726024443708, 44.50426380829537, 43.587613224116716, 29.6709307810608, 61.80532118836326, 69.18771413898762, 67.92908045740343
22.14824889301886, 44.50286661276611, 43.96512438268634, 29.81886647209437, 62.19628694724017, 69.8183267552191, 68.40204491412726
22.293466653075665, 44.40411879457145, 43.854729266487965, 29.780537505189507, 61.86798921648197, 69.51047150196885, 68.23037296916957
22.36294939035439, 44.37546911149866, 43.70901075374924, 29.842582866240356, 61.722537378505535, 67.7355356686643, 68.76862532134082
22.400268163617483, 44.3943931007262, 43.86756385067793, 29.556034075909068, 61.764057478063584, 69.089921691951, 67.98836778508597
22.375499191835228, 44.292525683976756, 43.732138039595014, 30.27788523160643, 61.94554758055151, 68.78529647533263, 68.62595865341247
22.454967607090996, 44.26977632816841, 43.37277863480214, 29.884900562921608, 61.92770768351081, 68.04102594163139, 67.78779876910579
22.47792830316208, 44.465788671614696, 44.025826415307705, 29.749294756677994, 62.42988743584001, 70.54697985535924, 68.91670277372342
22.47913619149022, 44.362493490001135, 44.297604774210015, 29.68470559123847, 61.887300286880475, 70.33169947633812, 69.22325527737448
22.425713885294325, 44.32370549283926, 45.51816376018009, 29.60306458967719, 62.221567885367094, 72.94937741600377, 70.94179621369197
22.38630054431584, 44.031037433364034, 43.72903606228951, 29.909229900639932, 61.18527820099839, 67.80010814664789, 68.36239658790284
22.282029328613323, 44.17664165741105, 43.20884011889842, 29.671057688859136, 61.66382265092063, 66.46116377624722, 67.39999546423299
22.353425681620852, 44.57655958577413, 43.198217716307795, 30.071212025680264, 62.33322265547602, 67.20534632934381, 67.63966073613676
22.338282622434992, 44.40250672300025, 44.047919249646675, 30.006943415885843, 62.190654795661715, 70.25957918952142, 69.23450589627161
22.314241976078044, 44.50235651200729, 43.896848720948604, 30.181359095291192, 62.16549049243441, 70.55773261998124, 68.65880981232446
22.29281974269526, 44.504322353741344, 43.26466130096635, 29.609005507862367, 62.10009279978892, 67.66013036363422, 67.08611533582317
22.353237535701894, 44.624005825493484, 43.432368749292486, 29.60720274123627, 62.396641961442405, 68.73246653194954, 67.90378387711836
22.309797415239995, 44.611076609954765, 44.41138783572514, 30.016973048263026, 62.303548133800255, 71.02941893272937, 69.43862515844833
22.266107959465295, 44.34148756465698, 43.7364809736569, 29.48665961772444, 61.83634482571512, 69.19337487959852, 67.61401812399971
22.408597670821994, 44.21663036745913, 43.52971941951414, 30.095888295455445, 61.48988382851854, 68.56793269257548, 68.16233357352316
22.205242442761865, 44.211388676355206, 43.22811050865493, 29.68480359805714, 61.41915266953661, 67.2746015538449, 67.28342233732812
22.322514657382808, 44.32140299069422, 43.310929381641714, 30.2135198129903, 61.82954774725633, 67.20454811506798, 68.0181345724017
22.1078537981064, 44.40769296964897, 43.88710750499571, 29.62763814362004, 61.5701542758603, 70.27676736766486, 67.887080441426
22.416461217905532, 44.50023816918356, 43.52156161921575, 29.995066151086434, 62.83062138492962, 67.82633604245864, 68.81869707430474
22.117789397663355, 44.15969819960328, 44.14861922943786, 29.7030578185708, 61.21102122694768, 70.34943327596072, 69.0988471940357
22.532748010501592, 44.42336829505197, 43.526910482794165, 30.367537999807677, 62.567764149660846, 67.21314327074573, 68.80144599708014
22.29401892074234, 44.2561909281546, 43.150309402462454, 29.859473348642958, 61.67324806476951, 67.45529636008852, 67.28453261875609
22.06902338256829, 44.11401157713057, 43.88699806183926, 29.05425598587974, 61.29767123038024, 69.33217719184542, 67.61322085021813
22.564612956355045, 44.21068073096305, 43.192516168370446, 30.057055892101012, 61.44719644170569, 66.52841170961652, 67.70848609024836
22.311336366312254, 44.06517153149419, 43.701437171713366, 30.21269012664967, 61.39978670315653, 68.26237694443266, 68.48519620332215
22.866059095087778, 43.57199395623896, 45.24600458429573, 29.308255449944866, 61.36345736396096, 71.55597382708817, 68.44178313766994
22.297748515574778, 44.307602072784675, 43.75650320414119, 29.971563798015477, 61.92385756496047, 69.6938203657919, 68.17775640652472
22.355369106190317, 44.554004092284906, 44.261285346414546, 29.641822899128, 62.240632729074534, 70.90709863875196, 68.95991595863508
22.19858213701528, 43.8635704441232, 43.785674954388234, 30.02830041192573, 61.03073985413688, 68.81809334621778, 68.24289241797572
